,Assembly accession,Bin_Id,Marker lineage,Completeness,Contamination,Strain_heterogeneity,Quality_score,classification,Domain,Phyla,Class,Order,Family,Genus,Species,n_scaffolds,n_contigs,scaf_bp,contig_bp,gap_pct,scaf_N50,scaf_L50,ctg_N50,ctg_L50,scaf_N90,scaf_L90,ctg_N90,ctg_L90,scaf_max,ctg_max,scaf_n_gt50K,scaf_pct_gt50K,gc_avg,gc_std,Classification_quality,orfs,pfam,ko,cog,cazymes,Orfs_anno_pfam%,Orfs_anno_ko%,Orfs_anno_cog%,Orfs_anno_cazymes%,ASM name,Alias,Altitude,Anonymized name,Arrayexpress species,Arrayexpress strain or line,Assembly level,Assembly method,Assembly method resumed,Biomaterial provider,Bioproject accession,Biosample accession,Biosample model,Biosample title,Biotic relationship,Body sample site,Cell shape,Collected by,Collection date,Comment paragraph,Completion date,Contact email,Contact lab,Contigs,Country,Culture collection,Depth,Derived from,Description,Disease,ENA checklist,ENA-first-public,ENA-last-update,Elevation,Env biome,Env broad scale,Env feature,Env local scale,Env material,Env medium,Environment,Environmental sample,Estimated size,Excluded from refseq,FDA cvm ID,Finishing strategy (depth of coverage),First name,Ftp path,GOLD stamp ID,Gbrs paired ASM,Genbank accessions,Gene calling method,Genome name,Genome quality flags,Genome rep,Genome status,Genotype,Geographic location,Geographic location (city),Geographic location (country or region),Gram stain,Habitat,Host,Host age,Host disease,Host disease outcome,Host gender,Host health,Host name,Host resumed,Host scientific name,Host sex,Host taxid,Host tissue sampled,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Identification method,Identified by,Infraspecific name,Investigation type,Isol growth condt,Isolate,Isolation comments,Isolation country,Isolation site,Isolation source,Last name,Latitude,Locus tag prefix,Longitude,MLST,Mapping method and version,Material,Metagenome source,Misc param,Misc param: hmp supersite,Motility,Name,Ncbi taxon ID,Note,Organism,Organism name,Other clinical,Other environmental,Oxygen requirement,Paired ASM comp,Phenotypes,Plasmids,Project name,Project type,Publication,Publication date,Ref biomaterial,Refseq accessions,Refseq category,Refseq cds,Rel to oxygen,Relation to type material,Release type,SRA accession,Salinity,Sample accession,Sample name,Sample type,Seq rel date,Sequencing centers,Sequencing depth,Sequencing method,Sequencing platform,Sequencing platform resumed,Sequencing status,Source mat ID,Species taxid,Specific host,Sporulation,Strain,Strain name alias,Subject ID,Submission model,Submission package,Submitter,Subsrc note,Supplier name,Taxid,Temperature,Temperature optimum,Temperature range,Title,Trophic level,Type material,Type strain,Value,Version status,WGS master,pH,Terrestrial_coordinates,MAG,Origin
767,GCA_002379575.1,GCA_002379575.1_ASM237957v1_genomic,f__Flavobacteriaceae (UID2817),99.29,0.35,0.0,97.54,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp001898245,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp001898245,34,47,3910847,3910113,0.019,8,176764,10,124333,21,55731,27,46262,423985,286145,22,92.014,0.39606,0.01592,High,3604,2698,1326,2152,50,74.86126526082131,36.79245283018868,59.71143174250832,1.3873473917869037,ASM237957v1,,,,,,Scaffold,Clc de novo assembler v. 4.4.1,Clc de novo assembler v. 4.4.1,,PRJNA348753,SAMN06455642,,Uncultivated Flavobacterium sp. UBA4197 genome recovered from SRX703649,,,,,,Uncultivated genome recovered from an assembly of the SRX703649 metagenome.,2017-09-27T00:00:00Z,donovan.parks@gmail.com,,34.0,,,,,,,,,,,,,,,,,,true,,derived from metagenome,,,Donovan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/379/575/GCA_002379575.1_ASM237957v1,,,DFUB01000000,,Flavobacterium sp. UBA4197,,Full,WGS,,"Spain: Alfacada pond, Ebro delta, Tarragona","Alfacada pond, Ebro delta, Tarragona",Spain,,,,,,,,,,,,,,,,,,,,,,,,,UBA4197,,Spain,,epidermal mucus of Anguilla anguilla fishes in Ebro delta,Parks,,,,,0.7.12-r1039,,fish metagenome,,,,University of Queensland,1946546.0,,Flavobacterium sp. UBA4197,Flavobacterium sp. UBA4197,,,,,,,,,,2017-02-27T00:00:00.000,,,,,,,Major,,,SAMN06455642,Flavobacterium sp. UBA4197,metagenomic assembly,2017/09/27,University of Queensland,31x,,Illumina,Illumina,,,1946546.0,,,UBA4197,,,"Microbe, viral or environmental",Microbe.1.0,University of Queensland,Genome binned from sequencing reads available in SRX703649 metagenome,,1946546.0,,,,,,,,This BioSample is a metagenomic assembly obtained from the fish metagenome reads: SRR1578068.,latest,DFUB00000000.1,,,True,Unclassified
768,GCA_002379725.1,GCA_002379725.1_ASM237972v1_genomic,k__Bacteria (UID2565),95.64,0.0,0.0,95.64,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Empedobacter;s__Empedobacter falsenii,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,Empedobacter falsenii,102,187,3426729,3418394,0.243,19,60293,28,33942,60,15659,93,10186,160928,160892,23,58.333,0.31418,0.01609,High,3414,2489,1275,2052,69,72.90568248388986,37.34622144112478,60.105448154657296,2.0210896309314585,ASM237972v1,,,,,,Scaffold,Clc de novo assembler v. 4.4.1,Clc de novo assembler v. 4.4.1,,PRJNA348753,SAMN06450889,,Uncultivated Empedobacter sp. UBA4185 genome recovered from SRX823246,,,,,,Uncultivated genome recovered from an assembly of the SRX823246 metagenome.,2017-09-27T00:00:00Z,donovan.parks@gmail.com,,102.0,,,,,,,,,,,,,,,,,,true,,derived from metagenome,,,Donovan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/379/725/GCA_002379725.1_ASM237972v1,,,DFUN01000000,,Empedobacter sp. UBA4185,,Full,WGS,,USA:New York City,New York City,USA,,,,,,,,,,,,,,,,,,,,,,,,,UBA4185,,United States,,wood,Parks,,,,,0.7.12-r1039,,terrestrial metagenome,,,,University of Queensland,1946436.0,,Empedobacter sp. UBA4185,Empedobacter sp. UBA4185,,,,,,,,,,2017-02-27T00:00:00.000,,,,,,,Major,,,SAMN06450889,Empedobacter sp. UBA4185,metagenomic assembly,2017/09/27,University of Queensland,9.69x,,Illumina,Illumina,,,1946436.0,,,UBA4185,,,"Microbe, viral or environmental",Microbe.1.0,University of Queensland,Genome binned from sequencing reads available in SRX823246 metagenome,,1946436.0,,,,,,,,This BioSample is a metagenomic assembly obtained from the terrestrial metagenome reads: SRR1749863.,latest,DFUN00000000.1,,,True,Non_marine
772,GCA_002380565.1,GCA_002380565.1_ASM238056v1_genomic,o__Flavobacteriales (UID2815),87.54,0.0,0.0,87.54,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella sp002477665,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Kaistella,Kaistella sp002477665,126,348,2206501,2189703,0.7609999999999999,28,25057,52,10807,84,8314,186,3585,78271,71740,6,16.727,0.45067,0.016569999999999998,Medium,2556,1849,1015,1596,23,72.339593114241,39.710485133020356,62.44131455399062,0.8998435054773083,ASM238056v1,,,,,,Scaffold,Clc de novo assembler v. 4.4.1,Clc de novo assembler v. 4.4.1,,PRJNA348753,SAMN06451753,,Uncultivated Flavobacteriales bacterium UBA4162 genome recovered from SRX822826,,,,,,Uncultivated genome recovered from an assembly of the SRX822826 metagenome.,2017-09-27T00:00:00Z,donovan.parks@gmail.com,,126.0,,,,,,,,,,,,,,,,,,true,,derived from metagenome,,,Donovan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/380/565/GCA_002380565.1_ASM238056v1,,,DFVK01000000,,Flavobacteriales bacterium UBA4162,,Full,WGS,,USA:New York City,New York City,USA,,,,,,,,,,,,,,,,,,,,,,,,,UBA4162,,United States,,metal,Parks,,,,,0.7.12-r1039,,terrestrial metagenome,,,,University of Queensland,1951004.0,,Flavobacteriales bacterium UBA4162,Flavobacteriales bacterium UBA4162,,,,,,,,,,2017-02-27T00:00:00.000,,,,,,,Major,,,SAMN06451753,Flavobacteriales bacterium UBA4162,metagenomic assembly,2017/09/27,University of Queensland,5.91x,,Illumina,Illumina,,,1951004.0,,,UBA4162,,,"Microbe, viral or environmental",Microbe.1.0,University of Queensland,Genome binned from sequencing reads available in SRX822826 metagenome,,1951004.0,,,,,,,,This BioSample is a metagenomic assembly obtained from the terrestrial metagenome reads: SRR1749443.,latest,DFVK00000000.1,,,True,Non_marine
774,GCA_002382405.1,GCA_002382405.1_ASM238240v1_genomic,k__Bacteria (UID203),57.02,0.0,0.0,57.02,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp002340765,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp002340765,153,316,1418550,1387691,2.175,35,12767,58,7554,112,4227,178,2410,44011,25260,0,0.0,0.31253000000000003,0.016040000000000002,Low,1300,1053,595,908,26,81.0,45.769230769230774,69.84615384615384,2.0,ASM238240v1,,,,,,Scaffold,Clc de novo assembler v. 4.4.1,Clc de novo assembler v. 4.4.1,,PRJNA348753,SAMN06455023,,Uncultivated Flavobacteriaceae bacterium UBA4033 genome recovered from SRX1050770,,,,,,Uncultivated genome recovered from an assembly of the SRX1050770 metagenome.,1900-01-01T00:00:00Z,donovan.parks@gmail.com,,153.0,,,,,,,,,,,,,,,,,,true,,derived from metagenome,,,Donovan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/382/405/GCA_002382405.1_ASM238240v1,,,DGAJ01000000,,Flavobacteriaceae bacterium UBA4033,,Full,WGS,,Baltic Sea,,Baltic Sea,,,,,,,,,,,,,,,,,,,,,,,,,UBA4033,,,,water,Parks,,,,,0.7.12-r1039,,marine metagenome,,,,University of Queensland,1951840.0,,Flavobacteriaceae bacterium UBA4033,Flavobacteriaceae bacterium UBA4033,,,,,,,,,,2017-02-27T00:00:00.000,,,,,,,Major,,,SAMN06455023,Flavobacteriaceae bacterium UBA4033,metagenomic assembly,2017/09/27,University of Queensland,12.72x,,Illumina,Illumina,,,1951840.0,,,UBA4033,,,"Microbe, viral or environmental",Microbe.1.0,University of Queensland,Genome binned from sequencing reads available in SRX1050770 metagenome,,1951840.0,,,,,,,,This BioSample is a metagenomic assembly obtained from the marine metagenome reads: SRR2053302.,latest,DGAJ00000000.1,,,True,Marine
775,GCA_002382495.1,GCA_002382495.1_ASM238249v1_genomic,f__Flavobacteriaceae (UID2817),86.5,1.25,20.0,80.25,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp002382495,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp002382495,43,60,2023127,2022275,0.042,7,93082,9,66363,21,24626,29,19874,314541,314533,12,73.584,0.34974,0.01326,Medium,1828,1536,862,1288,42,84.02625820568927,47.15536105032822,70.45951859956236,2.297592997811816,ASM238249v1,,,,,,Scaffold,Clc de novo assembler v. 4.4.1,Clc de novo assembler v. 4.4.1,,PRJNA348753,SAMN06456322,,Uncultivated Flavobacterium sp. UBA4098 genome recovered from SRX211003,,,,,,Uncultivated genome recovered from an assembly of the SRX211003 metagenome.,1900-01-01T00:00:00Z,donovan.parks@gmail.com,,43.0,,,,,,,,,,,,,,,,,,true,,derived from metagenome,,,Donovan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/382/495/GCA_002382495.1_ASM238249v1,,,DFXW01000000,,Flavobacterium sp. UBA4098,,Full,WGS,,Canada: Alberta,Alberta,Canada,,,,,,,,,,,,,,,,,,,,,,,,,UBA4098,,Canada,,coal bed cutting,Parks,,,,,0.7.12-r1039,,hydrocarbon metagenome,,,,University of Queensland,1946544.0,,Flavobacterium sp. UBA4098,Flavobacterium sp. UBA4098,,,,,,,,,,2017-02-27T00:00:00.000,,,,,,,Major,,,SAMN06456322,Flavobacterium sp. UBA4098,metagenomic assembly,2017/09/27,University of Queensland,14.53x,,Illumina,Illumina,,,1946544.0,,,UBA4098,,,"Microbe, viral or environmental",Microbe.1.0,University of Queensland,Genome binned from sequencing reads available in SRX211003 metagenome,,1946544.0,,,,,,,,This BioSample is a metagenomic assembly obtained from the hydrocarbon metagenome reads: SRR636581.,latest,DFXW00000000.1,,,True,Non_marine
776,GCA_002382825.1,GCA_002382825.1_ASM238282v1_genomic,s__algicola (UID2846),71.05,1.49,0.0,63.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-120531;s__MAG-120531 sp000173115,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MAG-120531,MAG-120531 sp000173115,105,278,1624322,1594713,1.823,23,22972,42,10934,71,7379,143,3391,65122,43665,2,7.644,0.38816,0.01825,Low,1405,1168,651,998,31,83.13167259786476,46.33451957295374,71.03202846975087,2.2064056939501784,ASM238282v1,,,,,,Scaffold,Clc de novo assembler v. 4.4.1,Clc de novo assembler v. 4.4.1,,PRJNA348753,SAMN06457595,,Uncultivated Flavobacteriaceae bacterium UBA4029 genome recovered from SRX1050770,,,,,,Uncultivated genome recovered from an assembly of the SRX1050770 metagenome.,1900-01-01T00:00:00Z,donovan.parks@gmail.com,,105.0,,,,,,,,,,,,,,,,,,true,,derived from metagenome,,,Donovan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/382/825/GCA_002382825.1_ASM238282v1,,,DGAN01000000,,Flavobacteriaceae bacterium UBA4029,,Full,WGS,,Baltic Sea,,Baltic Sea,,,,,,,,,,,,,,,,,,,,,,,,,UBA4029,,,,water,Parks,,,,,0.7.12-r1039,,marine metagenome,,,,University of Queensland,1951839.0,,Flavobacteriaceae bacterium UBA4029,Flavobacteriaceae bacterium UBA4029,,,,,,,,,,2017-02-27T00:00:00.000,,,,,,,Major,,,SAMN06457595,Flavobacteriaceae bacterium UBA4029,metagenomic assembly,2017/09/27,University of Queensland,12.92x,,Illumina,Illumina,,,1951839.0,,,UBA4029,,,"Microbe, viral or environmental",Microbe.1.0,University of Queensland,Genome binned from sequencing reads available in SRX1050770 metagenome,,1951839.0,,,,,,,,This BioSample is a metagenomic assembly obtained from the marine metagenome reads: SRR2053302.,latest,DGAN00000000.1,,,True,Marine
777,GCA_002383055.1,GCA_002383055.1_ASM238305v1_genomic,f__Flavobacteriaceae (UID2817),98.94,1.09,0.0,93.49,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp002413745,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp002413745,98,154,3955846,3948029,0.198,17,74819,26,43350,58,18623,81,15528,284550,213601,23,61.354,0.35164,0.01423,High,3490,2742,1401,2261,197,78.567335243553,40.1432664756447,64.78510028653295,5.644699140401147,ASM238305v1,,,,,,Scaffold,Clc de novo assembler v. 4.4.1,Clc de novo assembler v. 4.4.1,,PRJNA348753,SAMN06453218,,Uncultivated Flavobacterium sp. UBA4120 genome recovered from SRX710557,,,,,,Uncultivated genome recovered from an assembly of the SRX710557 metagenome.,1900-01-01T00:00:00Z,donovan.parks@gmail.com,,98.0,,,,,,,,,,,,,,,,,,true,,derived from metagenome,,,Donovan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/383/055/GCA_002383055.1_ASM238305v1,,,DFXA01000000,,Flavobacterium sp. UBA4120,,Full,WGS,,"Canada: Axel Heiberg Island,Nunavut","Axel Heiberg Island,Nunavut",Canada,,,,,,,,,,,,,,,,,,,,,,,,,UBA4120,,Canada,,soil,Parks,,,,,0.7.12-r1039,,soil metagenome,,,,University of Queensland,1946545.0,,Flavobacterium sp. UBA4120,Flavobacterium sp. UBA4120,,,,,,,,,,2017-02-27T00:00:00.000,,,,,,,Major,,,SAMN06453218,Flavobacterium sp. UBA4120,metagenomic assembly,2017/09/27,University of Queensland,23.71x,,Illumina,Illumina,,,1946545.0,,,UBA4120,,,"Microbe, viral or environmental",Microbe.1.0,University of Queensland,Genome binned from sequencing reads available in SRX710557 metagenome,,1946545.0,,,,,,,,This BioSample is a metagenomic assembly obtained from the soil metagenome reads: SRR1586253.,latest,DFXA00000000.1,,,True,Non_marine
778,GCA_002383165.1,GCA_002383165.1_ASM238316v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Epilithonimonas;s__Epilithonimonas sp002383165,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Epilithonimonas,Epilithonimonas sp002383165,18,31,2854188,2853262,0.032,4,232954,5,190335,12,77740,16,68499,714769,512233,15,98.441,0.35553,0.00577,High,2664,2160,1151,1814,66,81.08108108108108,43.2057057057057,68.09309309309309,2.477477477477477,ASM238316v1,,,,,,Scaffold,Clc de novo assembler v. 4.4.1,Clc de novo assembler v. 4.4.1,,PRJNA348753,SAMN06453444,,Uncultivated Flavobacteriales bacterium UBA4110 genome recovered from SRX822350,,,,,,Uncultivated genome recovered from an assembly of the SRX822350 metagenome.,1900-01-01T00:00:00Z,donovan.parks@gmail.com,,18.0,,,,,,,,,,,,,,,,,,true,,derived from metagenome,,,Donovan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/383/165/GCA_002383165.1_ASM238316v1,,,DFXK01000000,,Flavobacteriales bacterium UBA4110,,Full,WGS,,USA:New York City,New York City,USA,,,,,,,,,,,,,,,,,,,,,,,,,UBA4110,,United States,,wood,Parks,,,,,0.7.12-r1039,,terrestrial metagenome,,,,University of Queensland,1951002.0,,Flavobacteriales bacterium UBA4110,Flavobacteriales bacterium UBA4110,,,,,,,,,,2017-02-27T00:00:00.000,,,,,,,Major,,,SAMN06453444,Flavobacteriales bacterium UBA4110,metagenomic assembly,2017/09/27,University of Queensland,15.09x,,Illumina,Illumina,,,1951002.0,,,UBA4110,,,"Microbe, viral or environmental",Microbe.1.0,University of Queensland,Genome binned from sequencing reads available in SRX822350 metagenome,,1951002.0,,,,,,,,This BioSample is a metagenomic assembly obtained from the terrestrial metagenome reads: SRR1748967.,latest,DFXK00000000.1,,,True,Non_marine
779,GCA_002384055.1,GCA_002384055.1_ASM238405v1_genomic,s__algicola (UID2847),91.77,0.0,0.0,91.77,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__BACL21;s__BACL21 sp002384055,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,BACL21,BACL21 sp002384055,30,86,1843256,1832630,0.5760000000000001,6,119241,13,51010,16,34115,41,10505,211112,208375,13,83.48899999999998,0.44202,0.01437,High,1656,1415,804,1197,39,85.44685990338165,48.55072463768116,72.28260869565217,2.3550724637681157,ASM238405v1,,,,,,Scaffold,Clc de novo assembler v. 4.4.1,Clc de novo assembler v. 4.4.1,,PRJNA348753,SAMN06457598,,Uncultivated Flavobacteriaceae bacterium UBA4022 genome recovered from SRX1050770,,,,,,Uncultivated genome recovered from an assembly of the SRX1050770 metagenome.,1900-01-01T00:00:00Z,donovan.parks@gmail.com,,30.0,,,,,,,,,,,,,,,,,,true,,derived from metagenome,,,Donovan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/384/055/GCA_002384055.1_ASM238405v1,,,DGAU01000000,,Flavobacteriaceae bacterium UBA4022,,Full,WGS,,Baltic Sea,,Baltic Sea,,,,,,,,,,,,,,,,,,,,,,,,,UBA4022,,,,water,Parks,,,,,0.7.12-r1039,,marine metagenome,,,,University of Queensland,1951838.0,,Flavobacteriaceae bacterium UBA4022,Flavobacteriaceae bacterium UBA4022,,,,,,,,,,2017-02-27T00:00:00.000,,,,,,,Major,,,SAMN06457598,Flavobacteriaceae bacterium UBA4022,metagenomic assembly,2017/09/28,University of Queensland,34.15x,,Illumina,Illumina,,,1951838.0,,,UBA4022,,,"Microbe, viral or environmental",Microbe.1.0,University of Queensland,Genome binned from sequencing reads available in SRX1050770 metagenome,,1951838.0,,,,,,,,This BioSample is a metagenomic assembly obtained from the marine metagenome reads: SRR2053302.,latest,DGAU00000000.1,,,True,Marine
780,GCA_002384125.1,GCA_002384125.1_ASM238412v1_genomic,s__algicola (UID2847),74.44,1.79,16.67,65.49,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__BACL21;s__BACL21 sp002384055,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,BACL21,BACL21 sp002384055,217,563,1805555,1752926,2.915,41,11306,67,7285,158,3666,260,1694,61400,50832,1,3.401,0.44359,0.01806,Low,1585,1215,678,1038,31,76.65615141955837,42.77602523659306,65.48895899053628,1.9558359621451105,ASM238412v1,,,,,,Scaffold,Clc de novo assembler v. 4.4.1,Clc de novo assembler v. 4.4.1,,PRJNA348753,SAMN06455269,,Uncultivated Flavobacteriaceae bacterium UBA4012 genome recovered from SRX1050772,,,,,,Uncultivated genome recovered from an assembly of the SRX1050772 metagenome.,1900-01-01T00:00:00Z,donovan.parks@gmail.com,,217.0,,,,,,,,,,,,,,,,,,true,,derived from metagenome,,,Donovan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/384/125/GCA_002384125.1_ASM238412v1,,,DGBE01000000,,Flavobacteriaceae bacterium UBA4012,,Full,WGS,,Baltic Sea,,Baltic Sea,,,,,,,,,,,,,,,,,,,,,,,,,UBA4012,,,,water,Parks,,,,,0.7.12-r1039,,marine metagenome,,,,University of Queensland,1951836.0,,Flavobacteriaceae bacterium UBA4012,Flavobacteriaceae bacterium UBA4012,,,,,,,,,,2017-02-27T00:00:00.000,,,,,,,Major,,,SAMN06455269,Flavobacteriaceae bacterium UBA4012,metagenomic assembly,2017/09/28,University of Queensland,11.99x,,Illumina,Illumina,,,1951836.0,,,UBA4012,,,"Microbe, viral or environmental",Microbe.1.0,University of Queensland,Genome binned from sequencing reads available in SRX1050772 metagenome,,1951836.0,,,,,,,,This BioSample is a metagenomic assembly obtained from the marine metagenome reads: SRR2053304.,latest,DGBE00000000.1,,,True,Marine
781,GCA_002384245.1,GCA_002384245.1_ASM238424v1_genomic,s__algicola (UID2846),87.39,0.17,100.0,86.54,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-120531;s__MAG-120531 sp000173115,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MAG-120531,MAG-120531 sp000173115,75,201,1853283,1831802,1.159,14,42119,27,21178,48,11507,96,4609,130140,102142,8,35.66300000000001,0.38568,0.016040000000000002,Low,1628,1416,795,1203,41,86.97788697788698,48.83292383292383,73.89434889434891,2.5184275184275187,ASM238424v1,,,,,,Scaffold,Clc de novo assembler v. 4.4.1,Clc de novo assembler v. 4.4.1,,PRJNA348753,SAMN06457835,,Uncultivated Flavobacteriaceae bacterium UBA4008 genome recovered from SRX1050772,,,,,,Uncultivated genome recovered from an assembly of the SRX1050772 metagenome.,1900-01-01T00:00:00Z,donovan.parks@gmail.com,,75.0,,,,,,,,,,,,,,,,,,true,,derived from metagenome,,,Donovan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/384/245/GCA_002384245.1_ASM238424v1,,,DGBI01000000,,Flavobacteriaceae bacterium UBA4008,,Full,WGS,,Baltic Sea,,Baltic Sea,,,,,,,,,,,,,,,,,,,,,,,,,UBA4008,,,,water,Parks,,,,,0.7.12-r1039,,marine metagenome,,,,University of Queensland,1951835.0,,Flavobacteriaceae bacterium UBA4008,Flavobacteriaceae bacterium UBA4008,,,,,,,,,,2017-02-27T00:00:00.000,,,,,,,Major,,,SAMN06457835,Flavobacteriaceae bacterium UBA4008,metagenomic assembly,2017/09/28,University of Queensland,22.37x,,Illumina,Illumina,,,1951835.0,,,UBA4008,,,"Microbe, viral or environmental",Microbe.1.0,University of Queensland,Genome binned from sequencing reads available in SRX1050772 metagenome,,1951835.0,,,,,,,,This BioSample is a metagenomic assembly obtained from the marine metagenome reads: SRR2053304.,latest,DGBI00000000.1,,,True,Marine
784,GCA_002384715.1,GCA_002384715.1_ASM238471v1_genomic,k__Bacteria (UID2566),62.41,1.47,0.0,55.06,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__MS024-2A sp002384715,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MS024-2A,MS024-2A sp002384715,151,406,1507713,1463598,2.926,35,14319,66,6696,109,4488,220,2163,64283,26459,1,4.2639999999999985,0.38493,0.013330000000000002,Low,1317,1048,574,891,30,79.57479119210326,43.58390280941534,67.65375854214123,2.277904328018223,ASM238471v1,,,,,,Scaffold,Clc de novo assembler v. 4.4.1,Clc de novo assembler v. 4.4.1,,PRJNA348753,SAMN06457600,,Uncultivated Flavobacteriaceae bacterium UBA4020 genome recovered from SRX1050775,,,,,,Uncultivated genome recovered from an assembly of the SRX1050775 metagenome.,1900-01-01T00:00:00Z,donovan.parks@gmail.com,,151.0,,,,,,,,,,,,,,,,,,true,,derived from metagenome,,,Donovan,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/384/715/GCA_002384715.1_ASM238471v1,,,DGAW01000000,,Flavobacteriaceae bacterium UBA4020,,Full,WGS,,Baltic Sea,,Baltic Sea,,,,,,,,,,,,,,,,,,,,,,,,,UBA4020,,,,water,Parks,,,,,0.7.12-r1039,,marine metagenome,,,,University of Queensland,1951837.0,,Flavobacteriaceae bacterium UBA4020,Flavobacteriaceae bacterium UBA4020,,,,,,,,,,2017-02-27T00:00:00.000,,,,,,,Major,,,SAMN06457600,Flavobacteriaceae bacterium UBA4020,metagenomic assembly,2017/09/28,University of Queensland,12.85x,,Illumina,Illumina,,,1951837.0,,,UBA4020,,,"Microbe, viral or environmental",Microbe.1.0,University of Queensland,Genome binned from sequencing reads available in SRX1050775 metagenome,,1951837.0,,,,,,,,This BioSample is a metagenomic assembly obtained from the marine metagenome reads: SRR2053306.,latest,DGAW00000000.1,,,True,Marine
