,Assembly accession,Bin_Id,Marker lineage,Completeness,Contamination,Strain_heterogeneity,Quality_score,classification,Domain,Phyla,Class,Order,Family,Genus,Species,n_scaffolds,n_contigs,scaf_bp,contig_bp,gap_pct,scaf_N50,scaf_L50,ctg_N50,ctg_L50,scaf_N90,scaf_L90,ctg_N90,ctg_L90,scaf_max,ctg_max,scaf_n_gt50K,scaf_pct_gt50K,gc_avg,gc_std,Classification_quality,orfs,pfam,ko,cog,cazymes,Orfs_anno_pfam%,Orfs_anno_ko%,Orfs_anno_cog%,Orfs_anno_cazymes%,ASM name,Alias,Altitude,Anonymized name,Arrayexpress species,Arrayexpress strain or line,Assembly level,Assembly method,Assembly method resumed,Biomaterial provider,Bioproject accession,Biosample accession,Biosample model,Biosample title,Biotic relationship,Body sample site,Cell shape,Collected by,Collection date,Comment paragraph,Completion date,Contact email,Contact lab,Contigs,Country,Culture collection,Depth,Derived from,Description,Disease,ENA checklist,ENA-first-public,ENA-last-update,Elevation,Env biome,Env broad scale,Env feature,Env local scale,Env material,Env medium,Environment,Environmental sample,Estimated size,Excluded from refseq,FDA cvm ID,Finishing strategy (depth of coverage),First name,Ftp path,GOLD stamp ID,Gbrs paired ASM,Genbank accessions,Gene calling method,Genome name,Genome quality flags,Genome rep,Genome status,Genotype,Geographic location,Geographic location (city),Geographic location (country or region),Gram stain,Habitat,Host,Host age,Host disease,Host disease outcome,Host gender,Host health,Host name,Host resumed,Host scientific name,Host sex,Host taxid,Host tissue sampled,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Identification method,Identified by,Infraspecific name,Investigation type,Isol growth condt,Isolate,Isolation comments,Isolation country,Isolation site,Isolation source,Last name,Latitude,Locus tag prefix,Longitude,MLST,Mapping method and version,Material,Metagenome source,Misc param,Misc param: hmp supersite,Motility,Name,Ncbi taxon ID,Note,Organism,Organism name,Other clinical,Other environmental,Oxygen requirement,Paired ASM comp,Phenotypes,Plasmids,Project name,Project type,Publication,Publication date,Ref biomaterial,Refseq accessions,Refseq category,Refseq cds,Rel to oxygen,Relation to type material,Release type,SRA accession,Salinity,Sample accession,Sample name,Sample type,Seq rel date,Sequencing centers,Sequencing depth,Sequencing method,Sequencing platform,Sequencing platform resumed,Sequencing status,Source mat ID,Species taxid,Specific host,Sporulation,Strain,Strain name alias,Subject ID,Submission model,Submission package,Submitter,Subsrc note,Supplier name,Taxid,Temperature,Temperature optimum,Temperature range,Title,Trophic level,Type material,Type strain,Value,Version status,WGS master,pH,Terrestrial_coordinates,MAG,Origin
447,GCA_001677955.1,GCA_001677955.1_ASM167795v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium sp001677955,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp001677955,260,260,4675015,4675015,0.0,21,71571,21,71571,74,16140,74,16140,210752,210752,34,66.597,0.33572,0.03866,High,4264,3046,1353,2349,86,71.43527204502814,31.73076923076923,55.089118198874296,2.0168855534709187,ASM167795v1,,,,,,Contig,,,,PRJNA286103,SAMN03764910,Microbe,,,,,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/677/955/GCA_001677955.1_ASM167795v1,,GCF_001677955.1,,,,,Full,,,"United Kingdom, Scotland",Scotland,"United Kingdom, Scotland",,,Rainbow trout,,,,,,,Rainbow trout,,,,,,,,,,,,strain=BGARF1,,,,,,,,,,,,,,,,,,,,,,,Chryseobacterium sp. BGARF1,,,,identical,,,,,,,,,,,,,Major,,,,,bacterial pure culture,2016/07/01,,,,,,,,1664319.0,,,BGARF1,,,,,Cefas,,,1664319.0,,,,,,,,,latest,LELA00000000.1,,,False,Unclassified
471,GCA_001747495.1,GCA_001747495.1_ASM174749v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium;s__Cloacibacterium normanense,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,Cloacibacterium normanense,82,82,2727353,2727353,0.0,9,109484,9,109484,26,32724,26,32724,197666,197666,21,83.07700000000001,0.3304,0.0564,High,2485,2024,1068,1669,62,81.4486921529175,42.97786720321932,67.16297786720321,2.494969818913481,ASM174749v1,,,,,,Contig,Spades v. 3.7.1,Spades v. 3.7.1,,PRJNA342010,SAMN05731713,,Cloacibacterium normanense type str. NRS-1 ATCC:BAA-825,,,,,Aug-2000,"Cloacibacterium normanense NRS-1 is the type strain of a bacterium isolated from untreated human wastewater. Given its high abundance in wastewater and its apparent absence in the human intestinal tract, it may contribute to biological phosphate removal. Here we provide a draft genome of this organism, where previously only 16S sequencing data was available.",2016-09-28T00:00:00Z,nicole.gay@jax.org,,82.0,,ATCC:BAA-825,,,,,,,,,,,,,,,,,,,,,Nicole,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/747/495/GCA_001747495.1_ASM174749v1,,GCF_001747495.1,MKGI01000000,,Cloacibacterium normanense strain NRS-1,,Full,WGS,,"USA: Norman, OK","Norman, OK",USA,,,"Human, homo sapiens",,,,,,"Human, Homo sapiens",Homo sapiens,,,,,,,,,,,"Ralph S Tanner, Toby D Allen",strain=NRS-1,,,,isolated from untreated human wastewater,USA,,Untreated municipal wastewater,Gay,,,,,,,,,,,The Jackson Laboratory,237258.0,,Cloacibacterium normanense,Cloacibacterium normanense,,,,identical,,,,,,2016-09-06T00:00:00.000,,,,2559.0,,assembly from type material,Major,,,SAMN05731713,Cloacibacterium normanense NRS-1(T) ATCC:BAA-825,environmental,2016/09/28,The Jackson Laboratory,494x,,Illumina HiSeq,Illumina,,,237258.0,,,NRS-1,,,"Microbe, viral or environmental",Microbe.1.0,The Jackson Laboratory,,,237258.0,,,,,,type strain of Cloacibacterium normanense,Yes,,latest,MKGI00000000.1,,,False,Non_marine
483,GCA_001853405.1,GCA_001853405.1_ASM185340v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,14,14,3886731,3886731,0.0,3,556045,3,556045,8,141759,8,141759,1004612,1004612,11,99.773,0.36423,0.04089,High,3496,2748,1366,2240,106,78.604118993135,39.07322654462242,64.07322654462243,3.0320366132723118,ASM185340v1,,,,,,Contig,Spades v. 3.9.0,Spades v. 3.9.0,,PRJNA339645,SAMN05601445,,Pathogen: clinical or host-associated sample from Elizabethkingia meningoseptica,,,,MDDH,03-June-2016,Genome sequencing and assembly of Elizabethkingia meningoseptica Em2,2016-10-25T00:00:00Z,chenshicheng@gmail.com,,14.0,,,,,,,,,,,,,,,,,,,,,,,Shicheng,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/853/405/GCA_001853405.1_ASM185340v1,,GCF_001853405.1,MDTZ01000000,,Elizabethkingia meningoseptica strain EM2,,Full,WGS,,USA:Michigan,Michigan,USA,,,Homo sapiens,,Elizabethkingia meningoseptica infection,,,Elizabethkingia meningoseptica infection,"Human, Homo sapiens",Homo sapiens,,,,,,,,,,,,strain=EM2,,,,,USA,,Trachel,Chen,42.73,,-84.56,,,,,,,,Michigan State University,238.0,,Elizabethkingia meningoseptica,Elizabethkingia meningoseptica,,,,identical,,,,,,2016-08-21T16:24:03.020,,,,3430.0,,,Major,,,SAMN05601445,Genome sequencing and assembly of Elizabethkingia meningoseptica EM2 ,,2016/10/25,Michigan State University,50.0x,,Illumina MiSeq,Illumina,,,238.0,,,EM2,,,Pathogen.cl,Pathogen.cl.1.0,Michigan State University,,,238.0,,,,,,,,,latest,MDTZ00000000.1,,Non_marine,False,Non_marine
489,GCA_001867305.1,GCA_001867305.1_ASM186730v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia miricola,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia miricola,69,69,4130066,4130066,0.0,12,117140,12,117140,35,37697,35,37697,405286,405286,30,85.97399999999998,0.36019,0.02552,High,3799,3007,1466,2441,110,79.15240852856014,38.58910239536721,64.25375098710187,2.895498815477757,ASM186730v1,,,,,,Contig,Spades v. 3.6.0,Spades v. 3.6.0,,PRJNA335686,SAMN05450241,,Elizabethkingia species clinical isolate HvH-WGS333,,,,"Department of Clinical Microbiology, Hvidovre Hospital",17-Sep-2015,The whole genome sequence of a clinical isolate of Elizabethkingia species: HvH-WGS333,2016-11-07T00:00:00Z,helle.brander.eriksen@regionh.dk,,69.0,,,,,,,,,,,,,,,,,,,,,,,Helle,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/867/305/GCA_001867305.1_ASM186730v1,,GCF_001867305.1,MCJF01000000,,Elizabethkingia sp. HvH-WGS333,,Full,WGS,,Denmark: Frederiksberg,Frederiksberg,Denmark,,,Homo sapiens,64,Arthritis,,male,Arthritis,"Human, Homo sapiens",Homo sapiens,,male,,Synovial fluid,,,,,,,,strain=HvH-WGS333,,,,,Denmark,,Synovial fluid,Eriksen,55.69,,12.5200,,,,,,,,"Department of Clinical Microbiology, Copenhagen University Hospital Hvidovre, Denmark",1883430.0,,Elizabethkingia sp. HvH-WGS333,Elizabethkingia sp. HvH-WGS333,,,,identical,,,,,,2016-08-03T09:15:19.683,,,,3737.0,,,Major,,,SAMN05450241,HvH-WGS333,,2016/11/07,"Department of Clinical Microbiology, Copenhagen University Hospital Hvidovre, Denmark",16.0x,,Illumina MiSeq,Illumina,,,1883430.0,,,HvH-WGS333,,,Pathogen.cl,Pathogen.cl.1.0,"Department of Clinical Microbiology, Copenhagen University Hospital Hvidovre, Denmark",,,1883430.0,,,,,,,,,latest,MCJF00000000.1,,Non_marine,False,Non_marine
496,GCA_001887135.1,GCA_001887135.1_ASM188713v1_genomic,f__Flavobacteriaceae (UID2817),99.29,0.62,0.0,96.19,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,101,101,2905461,2905461,0.0,11,96992,11,96992,36,13989,36,13989,235213,235213,18,71.318,0.32429,0.02845,High,2641,1993,1015,1618,56,75.46383945475199,38.43241196516471,61.264672472548284,2.1204089360090874,ASM188713v1,,,,,,Contig,,,,PRJNA335396,SAMN05504825,Microbe,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/887/135/GCA_001887135.1_ASM188713v1,,GCF_001887135.1,,,,,Full,,,Canada,,Canada,,,Oncorhynchus mykiss,,,,,,,Rainbow trout,,,,,,,,,,,,strain=FPG87,,,,,,,,,,,,,,,,,,,,,,,Flavobacterium psychrophilum,,,,identical,,,,,,,,,,,,,Major,,,,,ulcer,2016/11/28,,,,,,,,96345.0,,,FPG87,,,,,"Ontario Veterinary College, University of Guelph",,,96345.0,,,,,,,,,latest,MIJW00000000.1,,,False,Non_marine
497,GCA_001887145.1,GCA_001887145.1_ASM188714v1_genomic,f__Flavobacteriaceae (UID2817),99.29,0.44,0.0,97.09,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,55,55,2755948,2755948,0.0,7,157387,7,157387,22,27389,22,27389,370668,370668,16,82.191,0.32364,0.02916,High,2450,1962,1015,1597,56,80.08163265306123,41.42857142857143,65.18367346938776,2.2857142857142856,ASM188714v1,,,,,,Contig,,,,PRJNA335403,SAMN05504827,Microbe,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/887/145/GCA_001887145.1_ASM188714v1,,GCF_001887145.1,,,,,Full,,,Canada,,Canada,,,Oncorhynchus mykiss,,,,,,,Rainbow trout,,,,,,,,,,,,strain=FPG103,,,,,,,,,,,,,,,,,,,,,,,Flavobacterium psychrophilum,,,,identical,,,,,,,,,,,,,Major,,,,,ulcer,2016/11/28,,,,,,,,96345.0,,,FPG103,,,,,"Ontario Veterinary College, University of Guelph",,,96345.0,,,,,,,,,latest,MIJV00000000.1,,,False,Non_marine
516,GCA_001995115.1,GCA_001995115.1_ASM199511v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.0,0.0,99.65,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium columnare,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium columnare,13,13,3284579,3284579,0.0,3,378148,3,378148,7,172423,7,172423,1006071,1006071,9,99.771,0.31479,0.05308,High,2844,2178,1081,1730,64,76.58227848101266,38.0098452883263,60.82981715893109,2.2503516174402254,ASM199511v1,,,,,,Contig,,,,PRJNA369093,SAMN06277069,Microbe,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/995/115/GCA_001995115.1_ASM199511v1,,GCF_001995115.1,,,,,Full,,,"USA, Snake River Valley",Snake River Valley,"USA, Snake River Valley",,,Oncorhynchus mykiss,,,,,,,Rainbow trout,,,,,,,,,,,,strain=CSF-298-10,,,,,,,gill,,,,,,,,,,,,,,,,Flavobacterium columnare,,,,identical,,,,,,,,,,,,,Major,,,,,cell culture,2017/02/10,,,,,,,,996.0,,,CSF-298-10,,,,,University of Connecticut Graf Lab,,,996.0,,,,,,,,,latest,MUAW00000000.1,,,False,Non_marine
519,GCA_002002525.1,GCA_002002525.1_ASM200252v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,19,19,3955096,3955090,0.0,4,424450,4,424450,10,162762,10,162761,569125,569124,12,97.871,0.36422,0.03835,High,3567,2793,1379,2257,106,78.30109335576114,38.65993832352117,63.2744603308102,2.971684889262686,ASM200252v1,,,,,,Contig,,,,PRJNA352299,SAMN06014515,Pathogen.cl,,,,,Desong Ming,2006-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/002/525/GCA_002002525.1_ASM200252v1,,GCF_002002525.1,,,,,Full,,,"China, Quanzhou",Quanzhou,"China, Quanzhou",,,Homo sapiens,,intracranial infection,,,,,Homo sapiens,,,,,,,,,,,,strain=61421 PRCM,,,,,,,gill,,24.54,,118.37,,,,,,,,,,,,Elizabethkingia meningoseptica,,,,identical,,,,,,,,,,,,,Major,,,,,,2017/02/16,,,,,,,,238.0,,,61421 PRCM,,,,,Huaqiao University,,,238.0,,,,,,,,,latest,MPOG00000000.1,,Marine,False,Non_marine
534,GCA_002023105.1,GCA_002023105.1_ASM202310v1_genomic,k__Bacteria (UID2565),100.0,1.08,0.0,94.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,22,25,3907166,3906618,0.014,2,606900,4,423765,7,155047,9,143742,1438336,820968,9,99.522,0.35696,0.03798,High,3565,2817,1382,2274,104,79.01823281907433,38.76577840112202,63.786816269284714,2.9172510518934085,ASM202310v1,,,,,,Scaffold,,,,PRJNA301708,SAMN04567744,Pathogen.cl,,,,,,01-Feb-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/023/105/GCA_002023105.1_ASM202310v1,,GCF_002023105.1,,,,,Full,,,"USA, WI",WI,USA,,,Homo sapiens,,,,,,,Homo sapiens,,,,,,,,,,,,strain=CSID_3015183678,,,,,,,marine hydrothermal vent biofilm,,73.3,,8,,,,,,,,,,,,Elizabethkingia anophelis,,,,identical,,,,,,,,,,,,,Major,,,,,,2017/03/07,,,,,,,,1117645.0,,,CSID_3015183678,,,,,CDC,,,1117645.0,,,,,,,,,latest,MAFY00000000.1,,Marine,False,Marine
574,GCA_002117125.1,GCA_002117125.1_ASM211712v1_genomic,s__algicola (UID2846),98.49,0.0,0.0,98.49,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Nonlabens;s__Nonlabens spongiae,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens spongiae,2,2,3393335,3393235,0.003,1,3379276,1,3379276,1,3379276,1,3379276,3379276,3379276,1,99.586,0.40385,0.015,High,3141,2402,1169,1901,85,76.47246099968163,37.217446673034075,60.522126711238464,2.706144539955428,ASM211712v1,,,,,,Chromosome,Sprai v. 0.9.5.1.3,Sprai v. 0.9.5.1.3,,PRJNA355354,SAMN06075354,,Microbe sample from Nonlabens spongiae,,,,,,Whole genome sequence of Nonlabens spongiae JCM 13191,2017-05-02T00:00:00Z,kuma@aori.u-tokyo.ac.jp,,1.0,,JCM:13191,,,,,,,,,,,,,,,,,,,,,Yohei,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/117/125/GCA_002117125.1_ASM211712v1,,GCF_002117125.1,CP019345,,Nonlabens spongiae strain JCM 13191,,Full,Plasmid,,Bahamas,,Bahamas,,,Marine sponge lissodendoryx isodictyalis in the bahamas,,,,,,marine sponge Lissodendoryx isodictyalis in the Bahamas,Sponge,,,,,,,,,,,,strain=JCM 13191,,,,,Bahamas,,,Kumagai,,,,,,,,,,,"Atmosphere and Ocean Research Institute, The University of Tokyo",331648.0,,Nonlabens spongiae,Nonlabens spongiae,,,,identical,,1.0,,,,2017-04-30T00:00:00.000,,,representative genome,19.0,,assembly from type material,Major,,,SAMN06075354,Nonlabens spongiae JCM 13191 ,culture,2017/05/02,"Atmosphere and Ocean Research Institute, The University of Tokyo",34.24x,,PacBio,PacBio,,,331648.0,,,JCM 13191,,,"Microbe, viral or environmental",Microbe.1.0,"Atmosphere and Ocean Research Institute, The University of Tokyo",,,331648.0,,,,,,type strain of Nonlabens spongiae,,,latest,,,,False,Marine
577,GCA_002150145.1,GCA_002150145.1_ASM215014v1_genomic,f__Flavobacteriaceae (UID2817),99.29,0.44,0.0,97.09,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,54,54,2766635,2766635,0.0,6,174351,6,174351,21,26678,21,26678,487561,487561,16,83.494,0.32373,0.02858,High,2452,1961,1011,1595,55,79.97553017944536,41.231647634584014,65.0489396411093,2.2430668841761827,ASM215014v1,,,,,,Contig,Dnastar seqman ngen v. 12,Dnastar seqman ngen v. 12,,PRJNA335404,SAMN05504828,Microbe,Flavobacterium psychrophilum strain 48,,,,,1997,DNA sample available from Dr. J. MacInnes,2017-05-19T00:00:00Z,macinnes@uoguelph.ca,,54.0,,,,,,,,,,,,,,,,,,,,,,,Janet,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/150/145/GCA_002150145.1_ASM215014v1,,GCF_002150145.1,MTBY00000000,,Flavobacterium psychrophilum strain FPG48,,Full,WGS,,Canada,,Canada,,,Oncorhynchus mykiss,,,,,,"Rainbow trout, Oncorhynchus mykiss",Rainbow trout,,,,,,,,,,,,strain=FPG48,,,,,Canada,,skin of fish with ulcerative dermatitis,MacInnes,,,,MLST.Flavobacterium_psychrophilum.10,,,,,,,"Ontario Veterinary College, University of Guelph",96345.0,,Flavobacterium psychrophilum,Flavobacterium psychrophilum,,,,identical,,,,,,2017-01-23T12:37:29.503,,,,2464.0,,,Major,,,SAMN05504828,FPG48,ulcer,2017/05/19,"Ontario Veterinary College, University of Guelph",200.0x,,Illumina,Illumina,,,96345.0,,,FPG48,,,"Microbe, viral or environmental",Microbe.1.0,"Ontario Veterinary College, University of Guelph",,,96345.0,,,,,,,,,latest,MTBY00000000.1,,,False,Non_marine
578,GCA_002150205.1,GCA_002150205.1_ASM215020v1_genomic,f__Flavobacteriaceae (UID2817),99.29,0.35,0.0,97.54,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp002150205,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp002150205,418,418,3594156,3594156,0.0,67,15281,67,15281,253,4133,253,4133,66841,66841,4,6.862,0.3389,0.02784,High,3105,2454,1278,2022,73,79.03381642512078,41.15942028985507,65.12077294685989,2.3510466988727856,ASM215020v1,,,,,,Contig,Dnastar seqman ngen v. 12,Dnastar seqman ngen v. 12,Dr. Janet I. MacInnes,PRJNA356714,SAMN06121432,Microbe,Flavobacterium psychrophilum strain FPG59 sample,,,,,1997,"The fish (Oncorhynchus mykis) pathogen, Flavobacterium sp. FPG59",2017-05-19T00:00:00Z,akropins@uoguelph.ca,,418.0,,,,,,,,,,,,,,,,,,,,,,,Janet,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/150/205/GCA_002150205.1_ASM215020v1,,GCF_002150205.1,MTCA00000000,,Flavobacterium sp. FPG59 strain FPG59,,Full,WGS,,Canada: Ontario,Ontario,Canada,,,Oncorhynchus mykiss,,,,,,"Rainbow trout, Oncorhynchus mykiss",Rainbow trout,,,,,,,,,,,,strain=FPG59,,,,,Canada,,skin of fish with ulcerative dermatitis,MacInnes,,,,,,,,,,,"Ontario Veterinary College, University of Guelph",1929267.0,,Flavobacterium sp. FPG59,Flavobacterium sp. FPG59,,,,identical,,,,,,2016-12-08T10:49:03.047,,,,3213.0,,,Major,,,SAMN06121432,FPG59,whole organism,2017/05/19,"Ontario Veterinary College, University of Guelph",120.0x,,Illumina,Illumina,,,1929267.0,,,FPG59,,,"Microbe, viral or environmental",Microbe.1.0,"Ontario Veterinary College, University of Guelph",,,1929267.0,,,,,,,,,latest,MTCA00000000.1,,,False,Non_marine
579,GCA_002150215.1,GCA_002150215.1_ASM215021v1_genomic,f__Flavobacteriaceae (UID2817),99.29,0.45,0.0,97.04,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,94,94,2889100,2889100,0.0,9,120376,9,120376,24,18921,24,18921,241979,241979,19,84.626,0.3239,0.03067,High,2597,1998,1016,1623,56,76.93492491336156,39.12206391990758,62.49518675394686,2.1563342318059298,ASM215021v1,,,,,,Contig,Dnastar seqman ngen v. 12,Dnastar seqman ngen v. 12,,PRJNA335402,SAMN05504826,Microbe,Flavobacterium psychrophilum FPG92,,,,,2005,DNA sample available from Dr. J. MacInnes,2017-05-19T00:00:00Z,akropins@uoguelph.ca,,94.0,,,,,,,,,,,,,,,,,,,,,,,Janet,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/150/215/GCA_002150215.1_ASM215021v1,,GCF_002150215.1,MTBZ00000000,,Flavobacterium psychrophilum strain FPG92,,Full,WGS,,Canada,,Canada,,,Oncorhynchus mykiss,,,,,,"Rainbow trout, Oncorhynchus mykiss",Rainbow trout,,,,,,,,,,,,strain=FPG92,,,,,Canada,,skin of fish with ulcerative dermatitis,MacInnes,,,,,,,,,,,"Ontario Veterinary College, University of Guelph",96345.0,,Flavobacterium psychrophilum,Flavobacterium psychrophilum,,,,identical,,,,,,2017-01-23T12:37:29.553,,,,2625.0,,,Major,,,SAMN05504826,FPG92,ulcer,2017/05/19,"Ontario Veterinary College, University of Guelph",200.0x,,Illumina,Illumina,,,96345.0,,,FPG92,,,"Microbe, viral or environmental",Microbe.1.0,"Ontario Veterinary College, University of Guelph",,,96345.0,,,,,,,,,latest,MTBZ00000000.1,,,False,Non_marine
580,GCA_002150245.1,GCA_002150245.1_ASM215024v1_genomic,f__Flavobacteriaceae (UID2817),99.29,0.44,0.0,97.09,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,20,24,2736904,2736824,0.003,4,227798,4,227798,11,100728,11,100728,659916,633254,12,93.903,0.32392,0.0125,High,2449,1945,1006,1578,56,79.42017149857084,41.077991016741535,64.43446304614127,2.2866476112699057,ASM215024v1,,,,,,Scaffold,Dnastar seqman ngen v. 12,Dnastar seqman ngen v. 12,,PRJNA335405,SAMN05504832,Microbe,Flavobacterium psychrophilum strain FPG1W08,,,,,2008,DNA sample available from Dr. J. MacInnes,2017-05-19T00:00:00Z,macinnes@uoguelph.ca,,20.0,,,,,,,,,,,,,,,,,,,,,,,Janet,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/150/245/GCA_002150245.1_ASM215024v1,,GCF_002150245.1,MTCB00000000,,Flavobacterium psychrophilum strain FPG1W08,,Full,WGS,,Canada,,Canada,,,Oncorhynchus mykiss,,,,,,"Rainbow trout, Oncorhynchus mykiss",Rainbow trout,,,,,,,,,,,,strain=FPG1W08,,,,,Canada,,skin of fish with ulcerative dermatitis,MacInnes,,,,MLST.Flavobacterium_psychrophilum.10,,,,,,,"Ontario Veterinary College, University of Guelph",96345.0,,Flavobacterium psychrophilum,Flavobacterium psychrophilum,,,,identical,,,,,,2017-01-23T12:37:29.450,,,,2442.0,,,Major,,,SAMN05504832,FPG1W08,ulcer,2017/05/19,"Ontario Veterinary College, University of Guelph",70.0x,,Illumina,Illumina,,,96345.0,,,FPG1W08,,,"Microbe, viral or environmental",Microbe.1.0,"Ontario Veterinary College, University of Guelph",,,96345.0,,,,,,,,,latest,MTCB00000000.1,,,False,Non_marine
