Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"1046627.3","Bizionia argentinensis JUB59","Bizionia argentinensis JUB59",1046627,"WGS","JUB59",,,,,,,,"2011-08-23T00:00:00Z","18842857","PRJNA68111","SAMN02469766","GCA_000224335.2",,"AFXZ00000000","-",,"assembly",,,,,,70,3279329,33.77,3045,3095,,"surface seawater","isolated from surface seawater in Antarctica",,"Antarctica","Antarctica",,,,,,,,,,,,,,,,,,,,"-",,,,,"Bizionia argentinensis JUB59.This strain was isolated from surface seawater in Antarctica.",,98.4,97.6,100,,,"Good","2014-12-08T22:10:29.232Z","2015-03-16T03:17:09.594Z"
"1055723.12","Muricauda antarctica strain DSM 26351",,1055723,"WGS","DSM 26351",,,,,,"DSM 26351",,"2016-10-31T00:00:00Z",,"PRJEB17181","SAMN04487891","GCA_900112295.1",,"FOKU01000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,22,4482831,45.15073,4285,4042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Muricauda antarctica DSM 26351",,99.2,98.5,,,,"Good","2019-07-18T18:28:55.258Z","2019-07-18T18:28:55.258Z"
"1055723.5","Muricauda antarctica strain CGMCC 1.12174",,1055723,"WGS","CGMCC 1.12174",,,,,,,,"2016-12-02T00:00:00Z",,"PRJEB18350","SAMN05216293","GCF_900142405.1",,"FRAT00000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,20,4484398,45.12,4289,4048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Muricauda antarctica CGMCC 1.12174",,99.4,98.9,100,,,"Good","2017-01-19T09:31:09.343Z","2017-01-19T09:31:09.343Z"
"1071918.3","Riemerella columbipharyngis strain DSM 24015",,1071918,"WGS","DSM 24015",,,,,,"DSM 24015",,"2016-10-20T00:00:00Z",,"PRJEB15796","SAMN05421544","GCA_900101995.1","SRR4233939","FNAS00000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,41,2136954,36.58,2263,2134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Riemerella columbipharyngis DSM 24015",,99.2,99,100,,,"Good","2016-11-20T01:11:01.826Z","2016-11-20T01:11:01.826Z"
"1072467.3","Blattabacterium sp. (Blatta orientalis) str. Tarazona","Blattabacterium sp. (Blatta orientalis) str. Tarazona",1072467,"Complete","Tarazona",,,,,," ",,"2013-01-30T00:00:00Z","23355305","PRJNA71049","SAMN02604108","GCA_000334405.1",,"CP003605.1,CP003606.1","NC_020195.1,NC_020196.1","Universitat de Val¿¿¿¿¿ncia","complete",,,,1,1,2,638184,28.214,620,579,,,,,"Spain",,,,,,,"Oriental cockroach, Blatta orientalis",,,,,,,,,,,,,,,,,,,"obligatory endosymbiont of the cockroach Blatta orientalis",,99.6,99.3,96.2,,,"Good","2014-12-08T22:10:29.538Z","2015-03-16T03:17:09.594Z"
"1072467.6","Blattabacterium sp. (Blatta orientalis) str. Tarazona",,1072467,"Plasmid","Tarazona",,,,,,,,"2016-07-26T00:00:00Z",,"PRJNA71049","SAMN02604108","GCA_000334405.1",,"CP003606",,"Universitat de Val�ncia",,,,,,1,1,3735,30.63,8,7,,,,,,,,,,,,"Blatta orientalis",,,,,,,,,,,,,,,,,,,"obligatory endosymbiont of the cockroach Blatta orientalis",,,,,,,,"2017-12-29T22:12:58.394Z","2017-12-29T22:12:58.394Z"
"1073325.3","Salegentibacter echinorum strain DSM 24579",,1073325,"WGS","DSM 24579",,,,,,"DSM 24579",,"2016-12-02T00:00:00Z",,"PRJEB18196","SAMN05444483","GCF_900129445.1",,"FQVT00000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,40,3967303,37.15,3655,3481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salegentibacter echinorum DSM 24579",,98.8,98.2,100,,,"Good","2017-01-21T14:04:48.215Z","2017-01-21T14:04:48.215Z"
"1073328.3","Muricauda zhangzhouensis strain CGMCC 1.11028",,1073328,"WGS","CGMCC 1.11028",,,,,,,,"2016-10-20T00:00:00Z",,"PRJEB16103","SAMN05216294","GCA_900102925.1","SRR4217059","FNKI00000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,9,3742882,39.87,3438,3340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Muricauda zhangzhouensis CGMCC 1.11028",,99.2,99,100,,,"Good","2016-11-20T04:08:37.712Z","2016-11-20T04:08:37.712Z"
"1073328.4","Muricauda zhangzhouensis strain DSM 25030",,1073328,"WGS","DSM 25030",,,,,,"DSM 25030",,"2016-10-22T00:00:00Z",,"PRJEB16578","SAMN04487892","GCA_900106825.1","SRR4156224","FNMY00000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,10,3744005,39.88,3448,3318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Muricauda zhangzhouensis DSM 25030",,99.2,99,100,,,"Good","2016-11-24T19:24:36.543Z","2016-11-24T19:24:36.543Z"
"107401.14","Tenacibaculum maritimum strain NCIMB 2154T",,107401,"Complete","NCIMB 2154T",,,,"MLST.Tenacibaculum_spp.1",,,"Yes","2017-11-20T00:00:00Z",,"PRJEB17743","SAMEA4548139","GCA_900119795.1",,"LT634361",,"INRA",,,,,1,,1,3435971,32.01,3179,2991,,"diseased red sea bream",,"1977-01-07",,,,,,,,"Pagrus major",,,,,,"host_health_state:diseased",,,,,,,,,,,,,"Tenacibaculum maritimum is a devastating bacterial pathogen of wild and farmed marine fish with a broad host range and a worldwide distribution. We report the complete genome sequence of the T. maritimum type strain NCIMB 2154T.","collected_by:H. WAKABAYASHI",99,99,100,,,"Good","2018-01-01T06:54:26.184Z","2018-01-01T06:54:26.184Z"
"107401.17","Tenacibaculum maritimum strain TM-KORJJ",,107401,"Complete","TM-KORJJ",,,,"MLST.Tenacibaculum_spp.34",,,"Yes","2019-04-23T00:00:00Z",,"PRJNA383097","SAMN06759395","GCA_004803875.1",,"CP020822",,"Jeju National University",,"PacBio","300.0x","BUSCO v. MAR-2017",1,,1,3333272,31.975307,3060,2868,,,,"May-2016","South Korea","South Korea: Jeju",,,,,,"Paralichthys olivaceus",,,,,,,,,,,,,,,,,,,"Tenacibaculosis caused by Tenacibaculum maritimum is emerging as a threatening bacterial infection in aquaculture of variety of fish species. The whole genome information of Tenacibaculum maritimum and virulence determinants could facilitate the future studies in aquaculture. Herein, the whole genome sequence of wild-type strain is reported at high consensus accuracy.","sample_type:Cell culture",99.2,98.9,,,,"Good","2019-07-17T19:37:29.246Z","2019-07-17T19:37:29.246Z"
"107401.19","Tenacibaculum maritimum strain CVI1001048",,107401,"WGS","CVI1001048",,,,"MLST.Tenacibaculum_spp.27",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249116","GCA_902705265.1",,"CACSGE010000001,CACSGE010000002,CACSGE010000003,CACSGE010000004,CACSGE010000005,CACSGE010000006,CACSGE010000007",,"INRA",,,,,,,57,3218447,31.938416,2979,2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.1,97.9,,,,"Good","2020-02-07T13:50:54.571Z","2020-02-07T13:50:54.571Z"
"107401.20","Tenacibaculum maritimum strain Aq16-88",,107401,"WGS","Aq16-88",,,,,,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249110","GCA_902705275.1",,"CACSGG010000001,CACSGG010000002,CACSGG010000003,CACSGG010000004,CACSGG010000005,CACSGG010000006,CACSGG010000007",,"INRA",,,,,,,43,3192471,31.883234,2933,2742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.1,97.8,,,,"Good","2020-02-02T20:04:58.043Z","2020-02-02T20:04:58.043Z"
"107401.21","Tenacibaculum maritimum strain JIP 10/97",,107401,"WGS","JIP 10/97",,,,"MLST.Tenacibaculum_spp.12",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249121","GCA_902705285.1",,"CACSHG010000001,CACSHG010000002,CACSHG010000003,CACSHG010000004,CACSHG010000005,CACSHG010000006,CACSHG010000007",,"INRA",,,,,,,93,3323873,31.864845,3134,2871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.1,97.9,,,,"Good","2020-02-07T13:50:54.571Z","2020-02-07T13:50:54.571Z"
"107401.22","Tenacibaculum maritimum strain NAC SLCC MFF",,107401,"WGS","NAC SLCC MFF",,,,"MLST.Tenacibaculum_spp.43",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249126","GCA_902705345.1",,"CACSGH010000001,CACSGH010000002,CACSGH010000003,CACSGH010000004,CACSGH010000005,CACSGH010000006,CACSGH010000007",,"INRA",,,,,,,106,3342171,31.813812,3196,2936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.2,97.9,,,,"Good","2020-02-07T13:50:54.571Z","2020-02-07T13:50:54.571Z"
"107401.23","Tenacibaculum maritimum strain Aq16-85",,107401,"WGS","Aq16-85",,,,,,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249109","GCA_902705305.1",,"CACSGF010000001,CACSGF010000002,CACSGF010000003,CACSGF010000004,CACSGF010000005,CACSGF010000006,CACSGF010000007",,"INRA",,,,,,,43,3194496,31.879927,2936,2741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.1,97.8,,,,"Good","2020-02-07T13:50:54.571Z","2020-02-07T13:50:54.571Z"
"107401.24","Tenacibaculum maritimum strain DPIF 89/3001-6.2",,107401,"WGS","DPIF 89/3001-6.2",,,,"MLST.Tenacibaculum_spp.24",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249114","GCA_902705315.1",,"CACSGK010000001,CACSGK010000002,CACSGK010000003,CACSGK010000004,CACSGK010000005,CACSGK010000006,CACSGK010000007",,"INRA",,,,,,,206,3428390,31.773457,3380,2971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.1,98,,,,"Good","2020-02-07T13:50:54.571Z","2020-02-07T13:50:54.571Z"
"107401.25","Tenacibaculum maritimum strain DPIF 89/0239-1",,107401,"WGS","DPIF 89/0239-1",,,,"MLST.Tenacibaculum_spp.20",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249115","GCA_902705355.1",,"CACSHA010000001,CACSHA010000002,CACSHA010000003,CACSHA010000004,CACSHA010000005,CACSHA010000006,CACSHA010000007",,"INRA",,,,,,,90,3345031,31.897163,3189,2910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.1,97.9,,,,"Good","2020-02-02T20:06:15.559Z","2020-02-02T20:06:15.559Z"
"107401.26","Tenacibaculum maritimum strain 902",,107401,"WGS","902",,,,,,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249107","GCA_902705365.1",,"CACSHC010000001,CACSHC010000002,CACSHC010000003,CACSHC010000004,CACSHC010000005,CACSHC010000006,CACSHC010000007",,"INRA",,,,,,,68,3332375,31.79393,3189,2959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.2,97.9,,,,"Good","2020-02-02T20:06:16.983Z","2020-02-02T20:06:16.983Z"
"107401.27","Tenacibaculum maritimum strain Aq16-89",,107401,"WGS","Aq16-89",,,,,,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249111","GCA_902705375.1",,"CACSHB010000001,CACSHB010000002,CACSHB010000003,CACSHB010000004,CACSHB010000005,CACSHB010000006,CACSHB010000007",,"INRA",,,,,,,39,3192842,31.887453,2928,2741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.1,97.8,,,,"Good","2020-02-07T13:50:54.571Z","2020-02-07T13:50:54.571Z"
"107401.28","Tenacibaculum maritimum strain JIP 32/91-4",,107401,"WGS","JIP 32/91-4",,,,"MLST.Tenacibaculum_spp.35",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249118","GCA_902705385.1",,"CACSGX010000001,CACSGX010000002,CACSGX010000003,CACSGX010000004,CACSGX010000005,CACSGX010000006,CACSGX010000007",,"INRA",,,,,,,108,3436303,31.802492,3307,2995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.1,97.9,,,,"Good","2020-02-02T20:08:52.598Z","2020-02-02T20:08:52.598Z"
"107401.29","Tenacibaculum maritimum strain FS08(1) strain FS08(1) strain FS08(1)",,107401,"WGS","FS08(1)",,,,"MLST.Tenacibaculum_spp.8",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249117","GCA_902705395.1",,"CACSHF010000001,CACSHF010000002,CACSHF010000003,CACSHF010000004,CACSHF010000005,CACSHF010000006,CACSHF010000007",,"INRA",,,,,,,91,3390437,31.814808,3263,2976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.2,97.9,,,,"Good","2020-02-02T20:13:24.226Z","2020-02-02T20:13:24.226Z"
"107401.30","Tenacibaculum maritimum strain NCIMB 2158",,107401,"WGS","NCIMB 2158",,,,"MLST.Tenacibaculum_spp.10",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249113","GCA_902705425.1",,"CACSGZ010000001,CACSGZ010000002,CACSGZ010000003,CACSGZ010000004,CACSGZ010000005,CACSGZ010000006,CACSGZ010000007",,"INRA",,,,,,,106,3358090,31.871063,3214,2920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.1,97.9,,,,"Good","2020-02-07T13:50:54.571Z","2020-02-07T13:50:54.571Z"
"107401.31","Tenacibaculum maritimum strain FC",,107401,"WGS","FC",,,,"MLST.Tenacibaculum_spp.29",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249112","GCA_902705415.1",,"CACSGW010000001,CACSGW010000002,CACSGW010000003,CACSGW010000004,CACSGW010000005,CACSGW010000006,CACSGW010000007",,"INRA",,,,,,,91,3496634,32.006866,3352,3063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.1,97.8,,,,"Good","2020-02-07T13:50:54.571Z","2020-02-07T13:50:54.571Z"
"107401.32","Tenacibaculum maritimum strain JIP 46/00",,107401,"WGS","JIP 46/00",,,,"MLST.Tenacibaculum_spp.26",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249119","GCA_902705435.1",,"CACSHD010000001,CACSHD010000002,CACSHD010000003,CACSHD010000004,CACSHD010000005,CACSHD010000006,CACSHD010000007",,"INRA",,,,,,,111,3360335,31.886166,3182,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.1,97.8,,,,"Good","2020-02-02T20:11:50.720Z","2020-02-02T20:11:50.720Z"
"107401.33","Tenacibaculum maritimum strain UCD SB2",,107401,"WGS","UCD SB2",,,,"MLST.Tenacibaculum_spp.38",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249120","GCA_902705445.1",,"CACSGM010000001,CACSGM010000002,CACSGM010000003,CACSGM010000004,CACSGM010000005,CACSGM010000006,CACSGM010000007",,"INRA",,,,,,,98,3298676,31.905983,3095,2812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.2,98,,,,"Good","2020-02-07T13:50:54.571Z","2020-02-07T13:50:54.571Z"
"107401.34","Tenacibaculum maritimum strain P2-27",,107401,"WGS","P2-27",,,,,,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249123","GCA_902705465.1",,"CACSGT010000001,CACSGT010000002,CACSGT010000003,CACSGT010000004,CACSGT010000005,CACSGT010000006,CACSGT010000007",,"INRA",,,,,,,133,3358477,31.823978,3242,2931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.2,98,,,,"Good","2020-02-02T20:11:53.434Z","2020-02-02T20:11:53.434Z"
"107401.35","Tenacibaculum maritimum strain P4-45",,107401,"WGS","P4-45",,,,"MLST.Tenacibaculum_spp.36",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249106","GCA_902705495.1",,"CACSGO010000001,CACSGO010000002,CACSGO010000003,CACSGO010000004,CACSGO010000005,CACSGO010000006,CACSGO010000007",,"INRA",,,,,,,76,3319068,31.78731,3166,2927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.1,97.9,,,,"Good","2020-02-02T20:12:53.048Z","2020-02-02T20:12:53.048Z"
"107401.36","Tenacibaculum maritimum strain USC SP9.1",,107401,"WGS","USC SP9.1",,,,"MLST.Tenacibaculum_spp.44",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249125","GCA_902705515.1",,"CACSGS010000001,CACSGS010000002,CACSGS010000003,CACSGS010000004,CACSGS010000005,CACSGS010000006,CACSGS010000007",,"INRA",,,,,,,144,3381085,31.84108,3242,2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.2,97.9,,,,"Good","2020-02-07T13:50:54.571Z","2020-02-07T13:50:54.571Z"
"107401.37","Tenacibaculum maritimum strain USC SE30.1",,107401,"WGS","USC SE30.1",,,,,,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249124","GCA_902705525.1",,"CACSGR010000001,CACSGR010000002,CACSGR010000003,CACSGR010000004,CACSGR010000005,CACSGR010000006,CACSGR010000007",,"INRA",,,,,,,194,3525105,31.753664,3492,3062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.3,97.9,,,,"Good","2020-02-02T20:12:59.584Z","2020-02-02T20:12:59.584Z"
"107401.38","Tenacibaculum maritimum strain P1-39",,107401,"WGS","P1-39",,,,"MLST.Tenacibaculum_spp.40",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249105","GCA_902705535.1",,"CACSGN010000001,CACSGN010000002,CACSGN010000003,CACSGN010000004,CACSGN010000005,CACSGN010000006,CACSGN010000007",,"INRA",,,,,,,104,3242808,31.793,3024,2796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.1,97.8,,,,"Good","2020-02-02T20:13:22.702Z","2020-02-02T20:13:22.702Z"
"107401.39","Tenacibaculum maritimum strain P2-48",,107401,"WGS","P2-48",,,,,,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249122","GCA_902705555.1",,"CACSGP010000001,CACSGP010000002,CACSGP010000003,CACSGP010000004,CACSGP010000005,CACSGP010000006,CACSGP010000007",,"INRA",,,,,,,85,3410594,31.856504,3315,3027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.2,97.9,,,,"Good","2020-02-02T20:18:09.129Z","2020-02-02T20:18:09.129Z"
"107401.40","Tenacibaculum maritimum strain TFA4",,107401,"WGS","TFA4",,,,"MLST.Tenacibaculum_spp.2",,,,"2019-12-12T00:00:00Z",,"PRJEB21331","SAMEA6249108","GCA_902705565.1",,"CACSGQ010000001,CACSGQ010000002,CACSGQ010000003,CACSGQ010000004,CACSGQ010000005,CACSGQ010000006,CACSGQ010000007",,"INRA",,,,,,,66,3350132,31.816328,3205,2956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In this study we report the analyze the genomic diversity of Tenacibaculum species that includes pathogens of marine fish",,98.1,97.9,,,,"Good","2020-02-02T20:20:20.263Z","2020-02-02T20:20:20.263Z"
"1074889.3","Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR","Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR",1074889,"Complete",,,,,,,,,"2011-10-31T00:00:00Z","22020505","PRJNA70095","SAMN02604332","GCA_000233435.1",,"CP003095,CP003000","NC_016146,NC_016150","Yale Univ.","unfinished",,,,1,1,2,590336,27.5,571,541,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,,,"Blattabacterium (Mastotermes darwiniensis) sp. MADAR",,98.4,98,93.3,2,,"Good","2014-12-08T22:10:29.752Z","2015-03-16T03:17:09.594Z"
"1074889.6","Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR",,1074889,"Complete","MADAR",,,,,,,,"2014-01-31T00:00:00Z","22020505","PRJNA70095","SAMN02604332","GCA_000233435.1",,"CP003000,CP003095",,"Yale University",,,,,1,1,2,590336,27.5,566,544,,,,,,,,,,,,"Mastotermes darwiniensis",,,,,,,,,"Negative","Bacilli",,,,,,,"HostAssociated",,"Blattabacterium (Mastotermes darwiniensis) sp. MADAR",,98.7,98.2,93.3,2,,"Good","2017-11-22T15:02:02.776Z","2017-11-22T15:02:02.776Z"
"1074889.7","Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR",,1074889,"Plasmid","MADAR",,,,,,,,"2016-07-25T00:00:00Z","22020505","PRJNA70095","SAMN02604332","GCA_000233435.1",,"CP003095",,"Yale University",,,,,,1,1,3088,31.9,5,4,,,,,,,,,,,,"Mastotermes darwiniensis",,,,,,,,,"Negative","Bacilli",,,,,,,"HostAssociated",,"Blattabacterium (Mastotermes darwiniensis) sp. MADAR",,,,,,,,"2017-12-29T22:03:40.573Z","2017-12-29T22:03:40.573Z"
"1075399.3","Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu","Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu",1075399,"Complete","Cpu",,,,,,,,"2011-11-29T00:00:00Z","22094859","PRJNA71047","SAMN02604251","GCA_000236405.1",,"CP003016,CP003015","NC_016598,NC_016621","University of Valencia",,,,,1,1,2,609561,23.89,567,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"obligatory fat body endosymbiont of the wood roach Cryptocercus punctulatus (Appalachians) ",,99,98.9,97.1,,,"Good","2014-12-08T22:10:29.712Z","2015-03-16T03:17:09.594Z"
"1075399.7","Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu",,1075399,"Plasmid","Cpu",,,,,,,,"2016-07-25T00:00:00Z","22094859","PRJNA71047","SAMN02604251","GCA_000236405.1",,"CP003016",,"University of Valencia",,,,,,1,1,3816,30.45,6,3,,,,,,,,,,,,"Cryptocercus punctulatus",,,,,,,,,,,,,,,,,,,"obligatory fat body endosymbiont of the wood roach Cryptocercus punctulatus (Appalachians)",,,,,,,,"2017-12-29T22:02:19.375Z","2017-12-29T22:02:19.375Z"
"1080224.4","Hyunsoonleella pacifica strain SW033",,1080224,"WGS","SW033",,,,,,,,"2019-02-27T00:00:00Z","25604336","PRJNA523261","SAMN10948600","GCA_004310335.1",,"SIRS01000000",,"Shandong University",,"Illumina","300.0x","SOAPdenovo v. Feb-2019",,,34,4127878,32.69858,3606,3479,,"seawater",,"2010-11",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hyunsoonleella pacifica sp. nov., isolated from seawater of South Pacific Gyre","sample_type:cell culture",,,,,,"Good","2019-07-18T18:36:49.325Z","2019-07-18T18:36:49.325Z"
"1080225.3","Muricauda pacifica strain DSM 25027",,1080225,"WGS","DSM 25027",,,,,,"DSM:25027","Yes","2018-03-15T00:00:00Z",,"PRJNA402503","SAMN07621739","GCA_003001695.1",,"PVYX01000000",,"DOE Joint Genome Institute",,"Illumina HiSeq","219.0x","SPAdes v. 3.9.0",,,4,4376054,39.661232,4231,4107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequencing as part of the Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II project",,99,98.7,100,,,"Good","2018-05-26T06:32:45.072Z","2018-05-26T06:32:45.072Z"
